school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,19,U,GT3,T,2,2,services,services,home,mother,1,2,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.3333333333333333,-0.3333333333333333,10,10,11
GP,M,18,U,GT3,T,4,4,teacher,services,home,mother,2,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,0.5,0.0,1.0,-0.3333333333333333,0.6666666666666666,11,12,12
GP,M,17,U,GT3,T,1,1,other,other,reputation,father,1,2,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,12,12,12
GP,M,16,R,GT3,T,4,2,teacher,services,other,mother,1,1,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,-0.3333333333333333,1.0,10,9,11
MS,F,18,U,LE3,A,1,1,at_home,services,course,mother,1,2,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,-0.3333333333333333,0.0,8,10,11
MS,M,15,R,LE3,T,4,1,health,services,reputation,father,1,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,-0.6666666666666666,0.8333333333333334,7,9,8
GP,F,17,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,-0.3333333333333333,13,12,13
GP,F,18,U,GT3,T,2,2,at_home,services,home,mother,1,3,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5,-0.3333333333333333,-0.3333333333333333,11,12,13
GP,F,16,U,GT3,T,4,4,teacher,services,home,mother,1,3,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.5,0.0,-0.5,0.3333333333333333,0.3333333333333333,15,16,16
MS,M,15,U,LE3,A,2,1,services,services,course,mother,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.5,12,13,12
GP,M,15,U,GT3,A,3,4,services,other,course,mother,1,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,-0.5,-1.0,-0.3333333333333333,16,16,16
GP,M,15,R,GT3,T,2,1,health,services,reputation,mother,1,2,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,0.0,-0.5,0.3333333333333333,0.3333333333333333,10,9,10
GP,M,17,U,GT3,T,2,1,other,other,home,mother,1,1,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,3.3333333333333335,9,7,6
GP,F,16,U,GT3,T,4,3,teacher,other,other,mother,1,2,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-3.0,0.0,-0.5,0.0,-0.5,-1.0,0.3333333333333333,14,15,15
GP,F,17,U,GT3,A,4,4,other,teacher,home,mother,2,2,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-2.0,0.5,0.0,-0.5,-1.0,0.0,10,13,13
GP,M,16,U,LE3,T,1,1,other,other,home,mother,2,2,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,1.0,-0.5,0.0,-0.5,0.3333333333333333,0.0,9,9,9
MS,F,15,R,GT3,T,3,3,services,other,reputation,mother,1,2,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,-0.5,-1.0,0.3333333333333333,13,12,12
GP,M,18,U,LE3,A,4,4,teacher,teacher,reputation,mother,1,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.5,-0.6666666666666666,-0.3333333333333333,17,17,17
MS,M,17,R,LE3,T,1,2,at_home,services,reputation,mother,1,1,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,4.0,1.5,-0.3333333333333333,0.3333333333333333,10,11,11
GP,F,18,U,GT3,T,1,1,other,other,home,mother,2,2,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,-0.5,0.0,-0.3333333333333333,12,13,13
GP,F,18,U,GT3,T,4,4,health,health,reputation,father,1,2,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-2.0,1.0,0.5,0.0,-0.5,0.0,0.0,14,12,13
GP,F,17,U,LE3,T,4,2,teacher,services,reputation,mother,1,4,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,-0.5,0.0,0.0,14,15,17
GP,M,17,R,GT3,T,3,4,at_home,other,course,mother,3,2,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,10,9,10
GP,F,16,U,LE3,T,4,4,teacher,teacher,reputation,mother,1,2,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,-0.5,0.0,0.0,-0.3333333333333333,-0.3333333333333333,11,10,11
GP,M,15,U,GT3,T,2,2,services,services,course,father,1,1,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.0,-0.5,-1.0,-0.3333333333333333,9,10,10
GP,M,15,U,GT3,T,4,4,services,teacher,course,father,1,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.3333333333333333,-0.3333333333333333,14,15,15
GP,M,16,U,GT3,T,3,1,other,other,reputation,mother,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.5,1.0,0.0,0.3333333333333333,-0.3333333333333333,13,13,14
MS,F,16,R,LE3,T,1,2,at_home,other,course,mother,1,2,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,-0.3333333333333333,-0.3333333333333333,8,9,9
MS,M,17,U,GT3,T,2,2,other,other,course,mother,1,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,-3.0,-1.0,-1.0,1.0,0.5,0.3333333333333333,-0.3333333333333333,7,0,0
GP,M,15,U,GT3,A,4,4,other,services,reputation,mother,1,4,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-3.0,0.0,0.0,4.0,1.5,-0.3333333333333333,-0.3333333333333333,11,12,12
GP,F,15,U,GT3,T,2,1,services,other,reputation,father,3,3,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,-0.5,0.0,-0.5,0.0,-0.3333333333333333,10,12,13
GP,M,17,U,GT3,T,3,3,services,services,other,mother,1,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.0,0.6666666666666666,11,13,14
MS,F,17,R,GT3,T,4,1,other,other,other,mother,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.3333333333333333,-0.16666666666666666,13,14,14
MS,M,17,U,GT3,T,3,2,other,other,other,father,2,2,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-2.0,-0.5,1.0,0.0,-1.0,-0.3333333333333333,13,14,13
MS,F,17,R,GT3,T,1,1,other,other,other,father,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.3333333333333333,-0.3333333333333333,6,6,7
GP,F,17,U,LE3,T,1,1,at_home,at_home,course,mother,1,3,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.3333333333333333,11,10,10
MS,F,17,U,GT3,T,4,2,other,other,course,mother,2,2,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,17,18,18
MS,M,17,U,GT3,T,1,1,at_home,services,other,mother,3,2,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-2.0,0.0,2.0,0.5,-1.0,-0.3333333333333333,10,10,10
MS,F,18,R,GT3,T,2,2,other,other,other,mother,2,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,-0.5,-0.3333333333333333,-0.3333333333333333,8,6,0
GP,M,15,U,LE3,T,2,2,services,services,home,mother,2,2,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,13,12,13
GP,F,18,U,LE3,T,3,3,services,services,home,mother,1,4,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5,-1.0,0.3333333333333333,14,14,15
GP,F,18,U,GT3,T,2,3,other,services,reputation,father,1,4,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.5,-0.6666666666666666,1.3333333333333333,16,16,16
GP,F,18,U,GT3,T,3,2,other,services,other,mother,1,3,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,-1.0,0.3333333333333333,14,16,17
GP,F,16,U,GT3,T,3,4,at_home,other,course,mother,1,2,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.0,1.0,0.0,0.0,0.0,-0.3333333333333333,2.0,12,11,11
GP,M,16,U,LE3,T,2,2,other,other,reputation,mother,2,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,0.0,10,10,10
GP,M,18,U,GT3,T,2,2,services,other,home,mother,1,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,0.3333333333333333,1.3333333333333333,12,11,11
GP,M,18,U,GT3,T,4,2,teacher,other,home,mother,1,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.5,0.0,1.0,0.3333333333333333,0.0,15,16,16
GP,F,19,U,LE3,A,1,1,other,other,course,other,3,2,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,-0.5,0.0,0.0,8,8,9
GP,F,16,U,GT3,T,2,3,services,teacher,other,mother,1,2,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.0,0.0,-1.0,0.0,-0.5,-0.3333333333333333,-0.3333333333333333,13,13,14
GP,F,17,R,GT3,T,2,1,at_home,services,reputation,mother,2,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,11,10,11
GP,F,18,R,GT3,T,2,1,other,other,reputation,mother,2,2,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.3333333333333333,1.6666666666666667,8,9,10
GP,M,18,U,GT3,T,2,2,other,at_home,course,other,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,4.0,7,8,8
GP,F,16,U,GT3,A,2,2,other,other,home,mother,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,-0.5,0.3333333333333333,1.6666666666666667,13,11,11
GP,F,17,U,GT3,T,1,1,at_home,other,course,mother,1,2,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.5,0.0,-0.5,0.0,1.3333333333333333,10,9,10
GP,F,17,U,GT3,T,1,1,at_home,other,reputation,mother,1,3,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,-0.5,0.3333333333333333,1.6666666666666667,12,12,12
MS,M,18,U,LE3,T,1,3,at_home,services,course,mother,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,-0.3333333333333333,-0.3333333333333333,9,10,9
GP,M,16,R,LE3,T,3,3,teacher,other,home,father,3,1,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.5,2.0,1.5,-0.3333333333333333,2.3333333333333335,10,11,12
GP,M,15,U,GT3,T,3,4,other,other,home,mother,1,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,-1.0,0.0,-0.5,0.3333333333333333,-0.3333333333333333,12,12,13
MS,M,17,R,GT3,T,4,3,services,other,home,mother,2,2,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.5,-0.6666666666666666,0.3333333333333333,10,11,11
GP,F,20,R,GT3,T,2,1,other,other,course,other,2,2,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-3.0,-1.0,0.0,0.0,0.0,-0.6666666666666666,1.0,10,12,12
GP,F,17,U,GT3,T,2,3,other,other,course,father,2,2,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,-0.5,-0.3333333333333333,0.0,11,12,14
MS,F,18,U,GT3,T,3,3,other,other,home,mother,1,2,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-0.16666666666666666,16,16,16
MS,F,17,U,GT3,T,1,1,other,at_home,course,mother,1,1,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.3333333333333333,1.1666666666666667,7,9,10
GP,F,15,U,GT3,T,1,1,other,other,home,father,1,2,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5,1.0,0.5,0.0,0.0,13,12,12
GP,M,18,U,GT3,T,2,1,other,other,home,mother,1,2,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,0.5,0.0,0.0,0.0,0.0,16,16,16
MS,M,15,R,LE3,T,4,1,health,services,reputation,father,1,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,-0.6666666666666666,-0.3333333333333333,12,13,14
GP,M,17,R,GT3,T,1,2,at_home,other,home,mother,1,2,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,-2.0,0.0,0.0,1.5,-0.3333333333333333,0.6666666666666666,9,9,10
GP,F,17,U,GT3,T,2,4,services,services,reputation,father,1,2,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.5,1.0,0.5,0.3333333333333333,-0.3333333333333333,17,18,17
GP,M,17,U,GT3,T,2,3,other,other,course,father,2,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,-0.5,0.0,-0.5,-0.6666666666666666,0.0,9,12,13
GP,F,16,U,GT3,T,4,2,teacher,services,home,mother,2,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5,-1.0,0.0,13,14,14
MS,F,17,R,GT3,T,2,2,at_home,other,other,mother,1,1,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.3333333333333333,0.5,9,9,9
MS,F,18,R,GT3,T,1,1,at_home,at_home,course,mother,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,-0.5,-0.6666666666666666,0.3333333333333333,9,11,10
MS,F,18,U,GT3,T,2,2,services,at_home,reputation,father,2,2,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5,-1.0,0.0,12,13,14
GP,M,16,U,LE3,A,3,4,services,other,home,mother,1,2,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5,0.3333333333333333,0.0,12,12,13
GP,M,16,U,GT3,T,3,4,other,other,course,father,3,1,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,1.0,-0.6666666666666666,0.3333333333333333,9,9,10
MS,F,16,R,GT3,T,2,3,at_home,services,other,mother,2,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-0.5,-0.6666666666666666,-0.3333333333333333,8,10,10
GP,M,17,R,LE3,T,1,1,other,services,course,mother,4,2,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.5,0.3333333333333333,-0.3333333333333333,8,8,8
GP,F,16,U,GT3,T,1,2,other,other,course,mother,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,12,11,11
GP,F,15,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-0.5,0.0,-0.5,0.3333333333333333,0.0,13,13,13
GP,M,15,U,GT3,T,4,3,teacher,other,home,mother,1,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,-0.3333333333333333,11,11,11
GP,F,18,U,GT3,T,4,3,other,other,course,mother,1,3,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,-0.5,0.3333333333333333,0.0,14,15,17
GP,F,16,U,LE3,T,3,1,other,other,home,father,1,2,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.5,-0.6666666666666666,-0.3333333333333333,12,13,12
GP,F,18,U,GT3,T,1,4,other,teacher,home,mother,1,2,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.5,0.0,0.0,0.3333333333333333,0.0,10,10,11
GP,F,15,R,LE3,T,2,2,health,services,reputation,mother,2,2,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-2.0,0.0,0.0,0.5,0.0,-0.3333333333333333,11,10,11
GP,M,18,U,GT3,T,4,4,other,other,course,mother,1,3,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3333333333333333,-0.3333333333333333,13,14,13
GP,M,18,U,GT3,T,2,1,services,services,reputation,mother,1,3,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.5,0.0,0.5,-0.6666666666666666,-0.3333333333333333,14,15,15
GP,F,16,U,LE3,T,3,3,other,other,reputation,mother,2,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.5,0.0,-0.3333333333333333,14,14,15
GP,F,16,U,GT3,T,4,4,health,other,home,mother,1,1,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,-0.6666666666666666,0.6666666666666666,17,17,17
MS,M,17,U,LE3,T,3,1,services,services,course,mother,2,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.0,1.0,1.0,2.0,1.0,-0.6666666666666666,0.6666666666666666,10,10,10
GP,M,18,U,LE3,T,2,2,services,services,reputation,mother,1,2,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,-0.3333333333333333,1.5,9,11,12
GP,M,16,U,GT3,T,2,2,services,other,reputation,father,2,2,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.5,0.0,-0.5,-0.3333333333333333,0.6666666666666666,12,10,11
MS,M,17,R,LE3,T,1,3,other,other,course,father,2,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-2.0,-0.5,2.0,0.5,0.3333333333333333,0.0,12,11,12
GP,M,16,U,GT3,T,3,3,other,services,home,father,2,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.5,0.0,-0.5,0.3333333333333333,0.6666666666666666,14,14,15
MS,M,18,R,GT3,T,2,1,other,other,other,mother,2,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.3333333333333333,-0.3333333333333333,7,7,0
MS,F,16,U,GT3,T,2,2,other,services,course,father,1,1,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.3333333333333333,-0.16666666666666666,9,10,10
GP,M,15,U,LE3,T,3,3,other,other,course,mother,1,2,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.5,0.0,-0.5,-0.6666666666666666,-0.3333333333333333,13,12,12
GP,F,18,U,GT3,A,4,4,at_home,teacher,course,mother,2,2,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.5,-0.3333333333333333,0.3333333333333333,0,11,11
MS,F,18,R,GT3,T,2,2,at_home,other,other,mother,2,3,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,-0.3333333333333333,14,17,15
GP,M,17,U,LE3,T,2,2,other,other,home,father,1,2,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.5,4.0,1.5,0.0,-0.3333333333333333,16,16,16
GP,M,17,U,LE3,A,4,4,health,other,reputation,mother,1,3,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,12,15,15
GP,M,18,U,GT3,T,4,4,teacher,services,home,father,1,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6666666666666666,-0.3333333333333333,12,12,13
MS,M,16,R,LE3,T,1,2,other,at_home,course,mother,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,9,10,11
GP,F,19,R,GT3,T,3,2,services,services,reputation,father,1,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,3.0,0.5,-0.3333333333333333,-0.3333333333333333,9,8,10
GP,M,16,U,LE3,T,4,2,teacher,other,course,mother,1,2,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,-1.0,0.0,0.5,0.3333333333333333,-0.3333333333333333,12,13,14
GP,F,16,U,GT3,T,1,1,services,services,course,father,4,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.5,0.3333333333333333,-0.3333333333333333,10,10,16
GP,M,15,U,GT3,T,4,4,other,teacher,reputation,father,2,2,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5,-0.6666666666666666,0.3333333333333333,16,15,16
MS,M,18,U,LE3,T,4,4,services,other,reputation,mother,1,1,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-0.5,0.3333333333333333,0.16666666666666666,17,17,17
GP,F,17,R,LE3,T,4,4,services,other,other,mother,1,1,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,-0.3333333333333333,0.6666666666666666,12,11,11
GP,M,16,U,LE3,A,4,4,teacher,health,reputation,mother,1,2,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-2.0,0.0,2.0,1.5,0.3333333333333333,0.6666666666666666,9,9,10
GP,F,16,U,GT3,T,2,2,other,other,home,mother,1,2,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-2.0,1.0,0.0,-0.5,0.0,-0.3333333333333333,12,12,13
GP,F,18,U,GT3,T,2,1,other,other,course,other,2,3,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,-0.5,-0.3333333333333333,1.3333333333333333,12,10,11
GP,M,18,U,GT3,T,2,1,services,services,other,mother,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,1.0,1.0,1.5,0.3333333333333333,0.3333333333333333,7,8,6
GP,M,17,U,GT3,T,3,2,services,services,course,mother,1,1,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.0,8,8,7
GP,M,17,U,GT3,T,2,2,other,other,home,father,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,8,8,9
