school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.3333333333333333,0.0,11,12,14
0.0,0.0,0.5,1.0,1.0,1.0,-0.5,-1.0,2.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,-0.3333333333333333,0.3333333333333333,11,12,14
0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,-0.5,0.0,0.0,-0.5,0.3333333333333333,0.3333333333333333,11,11,13
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,-0.5,0.0,-0.5,0.0,-0.3333333333333333,9,10,10
0.0,0.0,1.5,0.0,0.0,1.0,0.0,-1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-3.0,-0.5,0.0,0.0,0.0,-0.6666666666666666,1.0,10,12,12
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,1.0,8,8,9
0.0,0.0,0.5,1.0,0.0,1.0,0.0,-1.0,2.0,2.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.5,1.0,0.0,0.0,-1.0,1.0,14,14,15
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.5,0.0,0.0,-0.5,-1.0,1.0,13,15,15
0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,3.0,3.0,3.0,0.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,3.0,0.5,-0.3333333333333333,-0.3333333333333333,9,8,10
0.0,1.0,0.5,1.0,0.0,1.0,-0.5,0.0,0.0,2.0,1.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.5,0.5,1.0,1.0,0.0,1.3333333333333333,10,10,11
0.0,0.0,0.5,1.0,0.0,1.0,0.0,-1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-0.5,0.3333333333333333,1.3333333333333333,12,13,14
0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,-0.5,0.3333333333333333,-0.3333333333333333,7,7,8
0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-0.5,0.3333333333333333,-0.3333333333333333,9,10,11
0.0,0.0,0.5,1.0,0.0,1.0,-0.5,2.0,2.0,4.0,1.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.5,0.5,0.0,0.0,0.3333333333333333,0.0,10,10,11
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.5,-1.0,0.0,-0.5,-0.3333333333333333,0.0,11,12,14
0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,-0.5,0.3333333333333333,0.0,15,16,17
0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,-0.5,0.5,0.0,1.0,-1.0,1.0,12,12,15
0.0,0.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.5,0.0,-0.5,-0.3333333333333333,1.0,11,12,14
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,-0.5,-1.0,1.1666666666666667,11,10,10
0.0,0.0,0.5,1.0,0.0,1.0,0.5,2.0,2.0,2.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,-0.5,-1.0,0.3333333333333333,11,12,14
0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,14,15,17
0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,3.0,2.0,1.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5,0.3333333333333333,-0.3333333333333333,12,12,13
0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,2.0,2.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.5,0.0,1.0,0.0,-0.6666666666666666,0.0,11,12,14
0.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.5,1.0,2.0,1.0,0.3333333333333333,0.0,8,9,11
0.0,0.0,1.0,1.0,0.0,1.0,-0.5,-1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-3.0,1.0,1.0,3.0,0.5,0.3333333333333333,1.6666666666666667,10,10,11
0.0,0.0,1.0,1.0,1.0,0.0,-0.5,-1.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,-0.5,0.0,0.0,8,8,9
0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,10,10,10
0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,2.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.5,1.0,1.0,1.5,0.3333333333333333,0.0,11,12,11
0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,3.0,1.0,2.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.3333333333333333,-0.3333333333333333,11,10,10
0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.5,1.0,0.0,-0.5,-0.6666666666666666,0.0,10,9,10
0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,-0.5,0.0,0.0,0.3333333333333333,0.6666666666666666,15,14,15
0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,-1.0,1.3333333333333333,12,15,15
0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,3.0,2.0,3.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,12,16,16
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.0,-0.5,0.0,2.0,1.0,0.3333333333333333,2.3333333333333335,10,11,11
0.0,0.0,0.0,1.0,0.0,1.0,0.5,-1.0,2.0,0.0,1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,-0.5,0.0,-0.5,-0.3333333333333333,0.6666666666666666,10,13,13
0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,-1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,-0.5,0.0,-0.5,0.3333333333333333,-0.3333333333333333,9,12,12
0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,-0.3333333333333333,1.5,9,11,12
0.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,2.0,2.0,3.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.6666666666666666,1.1666666666666667,13,14,15
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-0.3333333333333333,13,17,17
0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,12,15,15
0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,4.0,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.5,-0.5,0.0,-0.5,-0.3333333333333333,-0.3333333333333333,14,17,17
0.0,1.0,2.0,0.0,1.0,1.0,-0.5,-1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,3.1666666666666665,9,10,10
0.0,0.0,1.5,0.0,0.0,1.0,-0.5,-1.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-0.5,-0.5,0.0,0.5,-0.3333333333333333,1.0,11,15,15
0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,-1.0,-1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-0.5,1.0,3.0,1.0,0.3333333333333333,0.5,9,10,11
0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,2.0,2.0,3.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.3333333333333333,1.3333333333333333,16,18,18
0.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,0.0,2.0,3.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,-0.6666666666666666,0.5,14,17,17
0.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,3.0,1.5,0.0,1.8333333333333333,13,14,14
0.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.0,2.0,2.0,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.3333333333333333,7,11,11
0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.5,0.0,0.5,0.0,1.3333333333333333,14,17,17
0.0,0.0,1.5,1.0,0.0,1.0,-0.5,-2.0,2.0,2.0,3.0,1.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,-0.5,0.3333333333333333,0.5,8,10,10
0.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,3.0,2.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.5,0.0,0.0,-1.0,0.3333333333333333,10,13,13
1.0,0.0,-0.5,1.0,0.0,1.0,-0.5,1.0,0.0,2.0,2.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,1.5,10,11,11
1.0,0.0,-0.5,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,-0.5,0.3333333333333333,-0.3333333333333333,12,12,12
1.0,0.0,-1.0,0.0,0.0,1.0,-0.5,-1.0,0.0,3.0,2.0,1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.5,-0.6666666666666666,0.6666666666666666,10,10,10
1.0,0.0,-1.0,0.0,0.0,1.0,0.5,1.0,0.0,2.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,10,10,11
1.0,0.0,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.3333333333333333,-0.3333333333333333,16,17,17
1.0,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,2.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,0.0,0.5,0.0,-0.5,-1.0,-0.3333333333333333,6,8,9
1.0,1.0,-0.5,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.5,0.0,0.5,-0.6666666666666666,0.5,10,11,11
1.0,1.0,-0.5,1.0,0.0,0.0,-0.5,0.0,2.0,2.0,2.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,-0.5,0.3333333333333333,-0.3333333333333333,10,11,11
1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.3333333333333333,-0.3333333333333333,10,10,10
1.0,0.0,0.0,0.0,0.0,1.0,-0.5,-1.0,2.0,2.0,2.0,0.0,-1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,1.0,0.0,0.3333333333333333,-0.3333333333333333,6,6,7
1.0,0.0,-1.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-3.0,1.0,-1.0,2.0,1.5,0.3333333333333333,-0.3333333333333333,13,14,14
1.0,0.0,-0.5,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-3.0,-0.5,-1.0,0.0,-0.5,-1.0,0.3333333333333333,10,9,11
